"","country","year","indicator","value","zscore_orig","zscore"
"184","Bolivia",2014,"FB.CBK.BRCH.P5",15.0193139650341,-0.355516663945062,-0.355516663945062
"185","Bolivia",2014,"FP.CPI.TOTL.ZG",5.78356372228237,0.680888617942319,-0.680888617942319
"186","Bolivia",2007,"GC.TAX.YPKG.ZS",14.7839642951079,-1.60255702136638,1.60255702136638
"187","Bolivia",2015,"IC.BUS.DISC.XQ",1,-2.3054348879898,-2.3054348879898
"188","Bolivia",2015,"IC.BUS.EASE.XQ",157,2.15540930990346,-2.15540930990346
"189","Bolivia",2014,"IC.BUS.NDNS.ZS",0.57,-0.714233232263374,-0.714233232263374
"190","Bolivia",2015,"IC.ISV.DURS",1.8,-0.367371477596992,0.367371477596992
"191","Bolivia",2015,"IC.LGL.CRED.XQ",0,-1.69427382530049,-1.69427382530049
"192","Bolivia",2015,"IC.REG.DURS",50,2.4165067552016,-2.4165067552016
"193","Bolivia",2015,"IC.REG.PROC",15,2.40771027304622,-2.40771027304622
"194","Bolivia",2015,"IC.TAX.PAYM",42,1.82469301206035,-1.82469301206035
"195","Bolivia",2015,"IC.WRH.PROC",12,-0.535496763100008,0.535496763100008
"196","Bolivia",2014,"IS.AIR.PSGR",2299794.11423072,-0.425529637478456,-0.425529637478456
"197","Bolivia",2008,"IS.RRS.GOOD.MT.K6",1060,-0.326880763403344,-0.326880763403344
"198","Bolivia",2014,"LP.LPI.TIME.XQ",2.596118,-2.0694177921146,-2.0694177921146
"199","Bolivia",2014,"MS.MIL.XPND.CN",3367900000,-0.274966663403179,-0.274966663403179
"200","Bolivia",2014,"MS.MIL.XPND.GD.ZS",1.47712541753551,-0.340089462159742,-0.340089462159742
"201","Bolivia",2014,"NV.IND.MANF.ZS",12.9841770446986,-0.483845842155472,-0.483845842155472
"202","Bolivia",2014,"NY.GDP.MKTP.CD",32996187988.4226,-0.42916030015696,-0.42916030015696
"203","Bolivia",2014,"NY.GDP.PCAP.CD",3124.08076212353,-0.82856411711242,-0.82856411711242
"204","Bolivia",2014,"NY.GDP.PCAP.PP.CD",6629.81509850036,-1.04176187104048,-1.04176187104048
"205","Bolivia",2012,"SE.ADT.LITR.ZS",94.460563659668,0.330028645493508,0.330028645493508
"206","Bolivia",2009,"SG.GEN.LSOM.ZS",35.0612773867919,0.497797558610109,0.497797558610109
